Name,Current price,Change(%),Open,High,Low,Volume
HHG CAPITAL CORP.,11.1,0.45,11.05,11.1,11.05,3445
BROADWAY FINANCIAL,6.28,0.64,6.28,6.36,6.04,3436
ENGENE HOLDINGS INC.,7.75,18.18,7.76,8.0,7.75,3410
BAOSHENG MEDIA GROUP HLD.,3.15,13.67,3.2,3.35,3.15,3373
MERCHANTS BANCORP 7.00% FIXED-TO-FLOATI,24.93,0.16,24.97,25.13,24.93,3360
MERCHANTS BANCORP DEPOSITARY SHARES 6.0,21.87,1.82,21.68,21.87,21.46,3351
RICHMOND MUTUAL BANCORP.,11.41,0.8,11.29,11.41,11.19,3295
RUNWAY GROWTH FINANCE,25.65,10.19,25.6,25.65,25.47,3282
SELECTIVE INSURANCE GROUP,18.3,10.38,18.14,18.3,18.02,3265
CYCLERION THERAPEUTICS INC.,2.79,15.1,3.0,3.0,2.78,3242
OMEGA FLEX INC.,69.24,12.3,69.53,70.95,69.24,3240
FTAI AVIATION,25.05,0.6,25.0,25.05,24.9,3236
ENERGY FOCUS INC.,1.3,11.52,1.32,1.32,1.3,3204
ENERGEM CORP,11.6,0.35,11.57,11.6,11.57,3194
BRENMILLER ENERGY LTD,4.25,12.52,4.49,4.49,4.0,3176
PAPAYA GROWTH OPPORTUNITY,10.83,10.09,10.83,10.84,10.83,3170
MAINSTREET BANCSHARES,25.01,4.91,24.25,25.03,24.11,3125
MEDALIST DIVERSIFIED REIT INC.,5.2,0.0,5.18,5.2,5.18,3109
TECHPRECISION CORP.,3.85,1.32,3.9,3.9,3.81,3100
VENUS CONCEPT INC.,1.25,3.31,1.21,1.27,1.21,3079
ANEBULO PHARMACEUTICALS INC.,2.56,10.39,2.45,2.56,2.45,3076
GEN RESTAURANT GROUP INC.,8.19,3.8,8.03,8.19,7.99,3076
NEW YORK MORTGAGE TRUST,21.6,10.32,21.68,21.7,21.6,3064
U.S. GOLDMINING INC.,6.23,3.15,6.28,6.33,6.14,3037
SYLA TECHNOLOGIES CO.,3.9,11.27,3.95,3.99,3.83,3024
NEW YORK MORTGAGE TRUST,17.6,10.45,17.89,17.89,17.6,3012
ATLANTIC COASTAL ACQUISITION,10.66,0.0,10.63,10.68,10.63,3002
FREIGHTOS LTD.,2.91,14.59,3.02,3.02,2.91,3000
INTEGRATED MEDIA TECHNOLOGY,2.46,11.99,2.55,2.57,2.46,2984
PROMIS NEUROSCIENCES INC.,2.07,10.48,2.09,2.09,2.04,2947
FULTON FINANCIAL,17.44,10.23,17.26,17.75,17.25,2858
ESPORTS ENTERTAINMENT GROUP,1.65,14.62,1.84,1.84,1.65,2845
GLOBAL GAS CORP.,2.86,10.35,2.81,2.86,2.71,2841
HANOVER BANCORP INC.,18.13,0.72,17.83,18.13,17.71,2824
GLEN BURNIE BANCORP,7.0,1.3,6.65,7.05,6.65,2822
OXFORD LANE CAPITAL,23.79,10.13,23.66,23.85,23.66,2812
DAWSON GEOPHYSICAL CO.,1.77,4.73,1.73,1.77,1.68,2800
MYNARIC AG ADS,5.66,10.7,5.5,5.66,5.5,2800
APTORUM GROUP LTD.,1.53,2.0,1.61,1.61,1.53,2797
ALTITUDE ACQUISITION,10.24,0.0,9.01,10.24,9.01,2792
POP CULTURE GROUP CO. LTD,1.13,8.65,0.95,1.13,0.95,2790
NEXGEL INC,2.27,11.73,2.24,2.32,2.22,2766
ACTELIS NETWORKS INC.,1.15,1.77,1.15,1.18,1.15,2764
SAB BIOTHERAPEUTICS INC.,5.96,1.02,5.91,5.96,5.82,2742
HCW BIOLOGICS INC.,1.16,0.0,1.1,1.16,1.1,2729
GLADSTONE INVESTMENT,25.53,0.0,25.4,25.53,25.4,2694
ESH ACQUISITION,0.13,18.18,0.1001,0.16,0.1001,2690
CORNER GROWTH ACQUISITION,11.4,0.0,11.4,11.4,11.4,2681
PRENETICS GLOBAL,4.99,11.96,4.74,5.0,4.67,2680
CETUS CAPITAL ACQUISITION,0.1202,0.0,0.1202,0.1202,0.1202,2659
GREAT ELM GROUP,21.09,0.0,21.14,22.15,21.09,2657
BELLEVUE LIFE SCIENCES ACQUISITION,10.6,0.0,10.6,10.6,10.6,2610
QOMOLANGMA ACQUISITION,11.0,0.0,10.85,11.2,10.85,2604
CYANOTECH CORP.,0.77,10.18,0.77,0.7727,0.77,2599
PRESIDIO PROPERTY TRUST,0.063,15.26,0.063,0.063,0.063,2597
READING INTERNATIONAL,13.65,0.0,14.0,14.35,13.65,2588
APPLIED UV,3.85,0.52,3.66,3.85,3.66,2572
PB BANKSHARES INC.,12.97,10.31,13.0,13.0,12.81,2555
HYWIN HOLDINGS,1.07,0.0,1.07,1.1,1.07,2549
MOTORSPORT GAMES INC.,2.5,11.96,2.66,2.68,2.48,2512
BLEUACACIA LTD,10.74,0.0,10.75,10.75,10.74,2504
OXFORD SQUARE CAPITAL,24.37,1.84,24.16,24.37,24.14,2490
FOSSIL GROUP,13.19,0.38,13.64,13.64,13.1,2474
VALNEVA SE ADS,8.09,11.58,7.92,8.19,7.78,2443
ECO WAVE POWER GLOBAL AB (PUBL) ADS,1.46,0.69,1.48,1.48,1.38,2430
LION GROUP HOLDING,0.99,0.92,0.99,1.02,0.97,2423
DIVERSIFIED HEALTHCARE TRUST 6.25% SEN,15.41,10.19,15.54,15.56,15.25,2419
AURORA MOBILE LTD.,3.95,11.99,4.08,4.13,3.94,2414
ONFOLIO HOLDINGS INC.,0.5051,16.48,0.5527,0.58,0.5051,2410
STABILIS SOLUTIONS INC.,4.67,8.6,4.83,4.83,4.42,2370
UCLOUDLINK GROUP INC. ADS,1.32,12.22,1.37,1.37,1.32,2365
COLISEUM ACQUISITION,10.73,0.0,11.2,11.5,10.73,2364
STRATTEC SECURITY,25.5,0.08,25.48,25.5,25.12,2350
SB FINANCIAL GROUP INC.,15.56,0.0,15.3,15.6,15.3,2350
BRIDGFORD FOODS,10.88,0.55,11.0,11.0,10.78,2348
HMN FINANCIAL INC.,22.29,0.0,22.02,22.32,21.81,2338
PROCAPS GROUP S.A.,3.71,1.09,3.65,3.71,3.63,2337
ACORDA THERAPEUTICS INC.,15.92,0.44,15.59,16.25,15.53,2327
PRIMEENERGY RESOURCES,95.04,10.78,93.15,95.35,92.4,2312
CHAIN BRIDGE I,10.93,0.18,10.93,10.93,10.93,2306
FIRST SAVINGS FINANCIAL GROUP,17.82,11.0,18.09,18.09,17.71,2295
CLPS INCORP.,1.01,1.0,1.0,1.02,1.0,2289
GLADSTONE COMMERCIAL,19.43,0.62,19.12,19.59,19.12,2286
VERSABANK,11.12,10.54,11.18,11.19,11.12,2280
NICHOLAS FINANCIAL INC.,7.05,10.14,7.01,7.12,7.01,2259
AMMO,25.35,10.78,25.55,25.55,25.35,2229
MOUNTAIN CREST ACQUISITION,15.7,22.66,12.75,15.7,12.75,2229
COMSTOCK HOLDING COMPANIES,4.82,0.21,4.76,4.82,4.76,2211
FAT BRANDS INC.,7.25,3.57,7.25,7.25,7.13,2185
AQUARON ACQUISITION,10.89,0.0,11.1,11.1,10.89,2177
TDH HOLDINGS INC.,1.0,10.99,1.05,1.05,1.0,2166
ECB BANCORP INC.,13.62,0.0,13.4,13.63,13.4,2163
SK GROWTH OPPORTUNITIES,11.0,0.64,11.0,11.0,11.0,2160
XOMA CORP.,24.61,10.44,24.88,24.93,24.61,2148
SWK HOLDINGS CORP.,25.15,0.0,25.2,25.24,25.15,2148
SANGOMA TECHNOLOGIES,2.98,5.67,2.78,2.98,2.78,2080
TURBO ENERGY S.A. ADS,0.99,5.32,0.99,0.99,0.97,2063
C&F FINANCIAL CORP.,55.7,13.95,55.81,55.85,55.7,2045
RHINEBECK BANCORP INC.,8.85,0.0,8.85,8.94,8.76,2035
JOWELL GLOBAL,1.9,0.0,1.86,1.9,1.85,2033
HEARTLAND FINANCIAL USA,25.0,10.75,24.92,25.0,24.64,2016
CANNA-GLOBAL ACQUISITION CORP,10.99,10.18,11.0,11.0,10.99,2011
AIB ACQUISITION,0.1276,0.0,0.1188,0.1276,0.1111,2000
AIMFINITY INVESTMENT,11.05,0.0,11.05,11.05,11.05,1999
KERNEL GROUP HLD.,10.72,0.09,10.7,10.72,10.7,1998
BANK OF THE JAMES FINANCIAL GROUP,12.15,0.16,12.09,12.15,12.09,1966
LIVE VENTURES INC.,23.93,10.46,24.15,24.15,23.0,1957
VERICITY INC.,11.3,10.18,11.3,11.32,11.3,1938
LANDMARK BANCORP INC.,21.0,11.5,21.43,21.43,21.0,1918
LIQTECH INTERNATIONAL INC.,3.24,11.52,3.24,3.26,3.24,1882
OPTICAL CABLE CORP.,2.69,1.13,2.59,2.69,2.58,1881
ATLAS,24.11,0.46,24.15,24.15,24.06,1877
ATLANTIC AMERICAN,2.75,1.1,2.69,2.75,2.69,1865
ELECTRO-SENSORS INC.,4.27,2.64,4.19,4.27,4.17,1859
BREEZE HLD.,0.1327,11.12,0.085,0.1327,0.085,1800
CHAIN BRIDGE I UNITS,10.88,0.0,10.8,10.88,10.8,1800
NCS MULTISTAGE HLD.,15.98,0.95,15.97,16.0,15.97,1787
DIGITAL HEALTH ACQUISITION,12.05,0.0,12.05,12.05,12.05,1771
HELIUS MEDICAL TECHNOLOGIES,6.94,3.74,6.97,6.97,6.8,1764
PEARL HLD.,10.75,0.0,10.75,10.75,10.73,1758
ALTENERGY ACQUISITION,10.98,0.0,10.99,11.0,10.98,1737
GENERATIONS BANCORP NY INC.,11.11,0.0,10.18,11.21,10.18,1724
SOUND FINANCIAL BANCORP INC.,39.0,0.0,39.0,39.0,39.0,1700
HEALTHCARE AI ACQUISITION,10.88,0.0,11.0,11.0,10.88,1678
OPTIMUMBANK HOLDINGS INC.,4.61,1.99,4.44,4.61,4.44,1677
CHAMPIONS ONCOLOGY INC.,5.95,2.59,5.81,5.95,5.81,1673
SWIFTMERGE ACQUISITION,11.0,0.0,11.0,11.65,11.0,1666
CULLMAN BANCORP INC.,10.8,0.0,10.83,10.83,10.76,1663
ARMADA ACQUISITION,10.9,0.09,9.8,10.92,9.8,1655
WESTERN ACQUISITION VENTURES,10.71,10.46,10.72,10.73,10.71,1651
PARANOVUS ENTERTAINMENT TECHNOLOGY,2.34,3.54,2.37,2.37,2.27,1625
GLADSTONE CAPITAL,25.37,0.08,25.37,25.39,25.37,1622
HCM ACQUISITION CORP,11.33,10.96,11.33,11.33,11.33,1616
PIXIE DUST TECHNOLOGIES,7.89,10.75,8.19,8.19,7.89,1612
TSR INC.,8.8,0.0,8.75,8.8,8.75,1602
CREATIVE MEDIA & COMMUNITY TRUST,3.47,1.46,3.44,3.47,3.33,1597
BANCFIRST CORP.,25.81,0.0,25.87,26.0,25.81,1578
MILL CITY VENTURES III,2.67,11.11,3.27,3.27,2.67,1573
LANDCADIA HLD.,10.5,0.0,10.5,10.5,10.49,1570
SENECA FOODS CORP.,53.2,0.0,53.5,54.61,53.2,1560
FRANKLIN FINANCIAL SERVICES,32.29,1.83,31.88,32.3,31.67,1559
INTERNATIONAL MEDIA ACQUISITION,11.31,10.26,11.36,11.36,11.31,1550
XTL BIOPHARMACEUTICALS,0.8501,15.52,0.8,0.8604,0.8,1540
OXFORD SQUARE CAPITAL,22.5,11.32,22.5,22.9,22.5,1510
WHITEHORSE FINANCE,25.3,0.6,25.21,25.3,25.2,1502
SAGALIAM ACQUISITION,11.05,0.0,11.05,11.05,11.05,1500
MOUNTAIN CREST ACQUISITION,0.102,0.0,0.102,0.102,0.102,1500
CONX CORP. UNIT,10.67,0.0,10.41,10.67,10.35,1488
KENTUCKY FIRST FEDERAL BANCORP,3.88,10.51,3.89,3.89,3.8,1484
INVESTORS TITLE CO.,167.8,10.69,167.8,167.8,167.8,1481
TMT ACQUISITION CORP,10.58,0.0,10.64,10.64,10.58,1474
VALUE LINE INC.,45.11,0.58,45.7,46.0,45.11,1456
MEDALLION BANK FIXED-TO-FLOATING RATE N,24.3,0.08,24.24,24.3,24.24,1446
ORIENTAL CULTURE HOLDING LTD,1.05,2.94,1.0,1.05,1.0,1438
JE CLEANTECH HOLDINGS,0.6306,12.98,0.65,0.65,0.6306,1413
LUXURBAN HOTELS,21.59,1.84,21.2,21.59,21.2,1408
JX LUXVENTURE LTD.,1.2,0.84,1.26,1.26,1.2,1401
AIRNET TECHNOLOGY INC. ADS,0.7224,11.04,0.7224,0.7224,0.7224,1397
LA ROSA HOLDINGS,1.57,18.19,1.64,1.64,1.53,1395
FIRST GUARANTY BANCSHARES,20.7,2.53,20.5,20.7,20.4,1395
XOMA CORP.,25.22,0.0,25.44,25.44,25.22,1383
POLYPID,6.84,12.15,6.97,6.99,6.75,1377
INVESTCORP INDIA ACQUISITION,11.08,0.09,11.08,11.08,11.08,1366
NOCTURNE ACQUISITION,11.0,0.0,11.34,11.35,11.0,1360
UTSTARCOM HOLDINGS CORP,2.8,17.89,2.82,3.0,2.8,1344
LAVORO LTD.,8.19,0.0,8.05,8.19,8.05,1343
AIR T INC.,16.84,1.38,16.73,16.84,16.72,1334
SOLUNA HLD.,3.05,16.44,3.0,3.24,3.0,1332
REGENCY CENTERS,25.08,2.7,25.08,25.08,25.08,1305
FUTURETECH II ACQUISITION,11.02,0.0,11.01,11.02,11.01,1300
JEWETT-CAMERON TRADING CO.,5.43,1.5,5.34,5.43,5.33,1283
SURO CAPITAL,23.8,0.0,23.64,23.8,23.64,1281
NEWTEKONE,24.83,0.08,24.81,24.83,24.81,1272
THE INTERGROUP CORP.,22.64,13.25,21.45,22.64,21.45,1256
MOLECULAR TEMPLATES INC.,3.68,3.37,3.48,3.68,3.48,1252
DUET ACQUISITION,10.93,0.0,10.93,10.93,10.93,1250
FRONTIER INVESTMENT CORP,11.29,0.0,11.25,11.29,11.22,1238
CLIMATEROCK UNIT,11.35,0.0,11.86,11.86,11.3,1236
CLOVER LEAF CAPITAL,12.01,0.0,11.91,12.09,11.72,1224
ISRAEL ACQUISITIONS CORP UNIT,10.86,0.0,10.77,10.86,10.76,1223
PHARMING GROUP N.V. ADS,13.04,4.99,12.45,13.2,12.45,1219
FIRST NATIONAL CORP.,20.1,10.45,19.76,20.35,19.76,1214
CHENGHE ACQUISITION CO. UNIT,9.28,16.45,9.28,9.28,9.28,1210
AURORA TECHNOLOGY ACQUISITION,5.26,0.0,4.78,5.27,4.74,1207
CLIMATEROCK,11.16,0.0,11.16,11.16,11.16,1204
PEARL HLD.,10.66,0.0,10.66,10.66,10.66,1203
RF ACQUISITION CORP.,10.76,0.0,10.76,10.76,10.76,1195
HUDSON GLOBAL INC.,14.45,0.56,14.33,14.66,14.33,1187
MEDIROM HEALTHCARE TECHNOLOGIES,5.97,10.17,5.83,5.97,5.83,1178
INVESTCORP EUROPE ACQUISITION CORP I,11.11,0.09,11.11,11.11,11.11,1170
IMPERIAL PETROLEUM,21.4,0.71,21.45,21.5,21.4,1166
ATLANTIC COASTAL ACQUISITION,10.6,0.0,10.6,10.6,10.6,1156
CB FINANCIAL SERVICES INC.,23.86,10.87,24.02,24.02,23.86,1155
APX ACQUISITION,11.32,0.0,11.32,11.32,11.32,1147
HORIZON SPACE ACQUISITION I,10.78,0.19,10.79,10.79,10.78,1142
GLOBAL PARTNER ACQUISITION CORP II UNIT,11.19,0.72,11.14,11.19,11.14,1128
DONEGAL GROUP INC.,15.24,0.0,15.23,15.24,15.23,1126
EDOC ACQUISITION,11.75,11.43,11.8,11.92,11.75,1121
KAIROUS ACQUISITION,11.65,0.0,11.8,11.8,11.65,1104
ESGEN ACQUISITION,10.99,0.0,10.53,10.99,10.52,1100
VITRU LTD.,14.21,10.98,14.62,14.62,14.21,1100
CARBON REVOLUTION PUBLIC,19.75,2.33,19.09,19.75,19.09,1084
CANTERBURY PARK HOLDING,24.43,1.37,24.0,24.43,23.73,1083
AIR T,18.15,0.0,18.8,19.0,18.11,1080
NEWCOURT ACQUISITION CORP UNIT,5.16,0.0,5.5,5.5,5.15,1054
CORNER GROWTH ACQUISITION,10.8,0.0,10.8,10.8,10.8,1052
PHAXIAM THERAPEUTICS S.A. ADS,4.03,14.05,4.17,4.17,4.01,1050
PATHFINDER BANCORP INC.,13.3,14.66,14.33,14.33,13.3,1044
AETHLON MEDICAL INC.,1.8,0.0,1.79,1.84,1.79,1042
CARMELL CORP.,3.42,0.59,3.49,3.49,3.25,1042
ACHARI VENTURES HOLDINGS,11.26,0.0,11.21,11.26,11.1,1033
TARENA INTERNATIONAL INC. ADS,0.93,0.31,0.93,0.93,0.93,1023
PHENIXFIN CORP.,22.44,0.0,22.39,22.44,22.39,1017
CONX CORP.,10.61,10.84,10.61,10.61,10.61,1011
LIBERTY MEDIA CORP.,31.3,0.0,31.3,31.3,31.3,1002
GOLDEN ARROW MERGER,10.63,0.0,10.63,10.63,10.63,1000
MORINGA ACQUISITION CORP,10.98,0.0,10.98,10.98,10.98,1000
ALPHATIME ACQUISITION CORP UNIT,10.85,0.0,10.83,10.85,10.83,1000
FOCUS IMPACT ACQUISITION,10.76,11.19,10.8,10.84,10.76,1000
TENX KEANE ACQUISITION RIGHT,0.165,125.34,0.165,0.165,0.155,1000
GLOBAL STAR ACQUISITION,10.91,0.0,11.38,12.11,10.91,1000
SEP ACQUISITION CORP UNIT,9.75,0.0,10.15,10.15,9.75,1000
MAQUIA CAPITAL ACQUISITION,11.23,0.0,11.23,11.23,11.23,1000
OHIO VALLEY BANC,24.05,13.72,24.7,24.7,24.05,993
NATURAL ALTERNATIVES INTERNATIONAL,6.12,10.33,6.12,6.12,6.07,983
ATIF HOLDINGS LTD.,0.8885,1.43,0.88,0.8885,0.88,977
EURO TECH HOLDINGS CO.,1.42,0.0,1.34,1.42,1.34,959
NUBIA BRAND INTERNATIONAL,4.63,115.97,4.68,4.68,4.62,952
G. WILLI-FOOD INTERNATIONAL,10.72,0.0,10.82,10.84,10.72,941
TENX KEANE ACQUISITION UNIT,10.82,0.0,10.82,10.82,10.82,933
PERMA-PIPE INTERNATIONAL HLD.,8.4,2.56,8.03,8.4,8.03,918
HEALTHCARE TRUST,15.04,11.12,15.02,15.21,15.02,904
NORTHERN REVIVAL ACQUISITION,10.93,0.0,10.89,10.93,10.89,892
APX ACQUISITION,11.19,0.0,11.19,11.19,11.19,885
EDIFY ACQUISITION,11.32,0.0,11.32,11.32,11.32,867
ROTH CH ACQUISITION CO. UNIT,10.89,0.0,10.91,11.01,10.89,860
FIRST CAPITAL INC.,29.98,3.38,29.92,30.07,29.6,857
LENDWAY INC.,4.79,0.0,4.79,4.79,4.79,837
SYNTEC OPTICS HLD.,4.49,0.0,4.33,4.49,4.33,828
ONYX ACQUISITION CO. I,11.07,0.0,11.1,11.1,11.07,817
FOCUS IMPACT BH3 ACQUISITION CO.,10.26,0.0,16.9,16.9,10.26,810
TC BANCSHARES INC.,13.82,0.36,13.68,13.82,13.68,809
FALCON S BEYOND GLOBAL INC.,12.25,1.74,12.09,12.25,12.09,809
TECHNOLOGY & TELECOMMUNICATION ACQUISIT,11.45,0.0,11.55,11.55,11.44,800
PYXIS TANKERS,24.8,0.0,24.8,24.8,24.8,800
IX ACQUISITION,11.06,0.0,11.15,11.15,10.93,800
CACTUS ACQUISITION,10.94,0.0,10.94,10.94,10.94,791
RAND CAPITAL CORP.,13.45,2.36,13.42,13.45,13.42,789
BLUE OCEAN ACQUISITION CORP,10.9,0.0,10.93,10.93,10.9,788
COLISEUM ACQUISITION,11.18,1.64,11.5,11.5,11.18,788
PLUM ACQUISITION,10.95,0.0,10.95,10.95,10.95,785
GREAT ELM CAPITAL,25.33,0.28,25.26,25.33,25.26,778
ALTITUDE ACQUISITION,10.25,0.0,10.25,10.25,10.25,767
NEWTEKONE,25.2,0.12,25.18,25.25,25.18,767
TANDY LEATHER FACTORY INC.,4.45,2.3,4.36,4.45,4.36,764
GLOBAL BLOCKCHAIN ACQUISITION,10.75,0.0,10.7,10.75,10.7,762
LAMF GLOBAL VENTURES,11.18,0.0,11.19,11.19,11.1,761
POPULAR,25.35,10.39,25.4,25.41,25.35,753
GENFIT S.A. ADS,3.9,2.9,3.9,3.9,3.9,744
IF BANCORP INC.,17.0,10.06,17.01,17.01,17.0,735
FRONTIER INVESTMENT CORP UNITS,10.64,0.0,10.64,10.67,10.64,722
PATRIOT NATIONAL BANCORP INC.,4.51,6.87,4.0,4.51,4.0,720
NORTECH SYSTEMS INC.,10.67,10.19,10.69,10.69,10.6,719
POWERUP ACQUISITION,10.89,0.0,10.92,10.92,10.89,716
CFSB BANCORP INC.,7.7,0.0,7.7,7.7,7.7,708
ARK RESTAURANTS,14.92,10.07,15.64,15.64,14.92,707
PROTAGENIC THERAPEUTICS INC.,0.97,2.11,0.82,0.97,0.82,689
LIBERTY GLOBAL LTD.,20.27,0.0,20.73,21.77,20.27,687
MAGYAR BANCORP INC.,11.38,0.44,11.38,11.38,11.38,681
CSLM ACQUISITION,10.95,0.0,10.96,10.96,10.95,678
GLOBALINK INVESTMENT INC.,10.91,0.18,10.91,10.91,10.91,665
IRIS ACQUISITION CORP,10.31,10.19,10.32,10.32,10.31,665
SCREAMING EAGLE ACQUISITION,10.75,0.0,10.74,10.75,10.74,654
AIB ACQUISITION,11.55,0.0,11.55,11.55,11.55,653
BAYVIEW ACQUISITION CORP ORD.,10.13,0.0,10.14,10.14,10.13,653
WILLAMETTE VALLEY VINEYARDS,5.21,0.19,5.16,5.21,5.15,641
EVERGREEN CORP.,11.17,0.0,11.1,11.17,11.08,640
PHOENIX BIOTECH ACQUISITION,10.99,0.0,10.94,10.99,10.94,625
METAL SKY STAR ACQUISITION,0.18,0.0,0.102,0.18,0.0901,601
PRIVETERRA ACQUISITION,11.15,0.0,11.15,11.15,11.15,601
DISTOKEN ACQUISITION,10.6,10.75,10.7,10.7,10.6,600
QURATE RETAIL INC. SERIES B,5.32,11.85,5.32,5.32,5.32,599
NABORS ENERGY TRANSITION,10.5,10.19,10.5,10.5,10.5,598
MIND TECHNOLOGY INC.,6.18,1.81,6.18,6.18,6.18,598
PHENIXFIN CORP.,45.19,0.4,45.16,45.19,45.16,587
AGM GROUP HOLDINGS INC.,1.7,0.0,1.72,1.72,1.7,584
PURECYCLE TECHNOLOGIES,4.75,0.0,4.8,4.86,4.75,566
MIND TECHNOLOGY,8.19,0.0,7.9,8.19,7.74,561
WILLAMETTE VALLEY VINEYARDS,4.27,2.4,4.21,4.27,4.21,559
FUTURE HEALTH ESG,11.64,0.0,10.85,11.64,10.85,548
AI TRANSPORTATION ACQUISITION CORP UNIT,10.32,0.0,10.32,10.32,10.32,545
EDIFY ACQUISITION,10.92,0.0,10.75,10.92,10.75,528
ROTH CH ACQUISITION V CO. UNIT,10.62,0.0,10.6,10.62,10.6,526
AUBURN NATIONAL BANCORP.,20.75,1.17,20.75,20.75,20.75,522
NAYAX,26.47,9.15,26.47,26.47,26.47,519
STAR EQUITY HLD.,9.73,0.21,9.85,9.85,9.73,510
GIGCAPITAL 5 INC.,10.9,0.93,10.9,10.9,10.9,501
FOCUS IMPACT BH3 ACQUISITION CO.,10.46,0.0,10.46,10.46,10.46,501
MONTEREY CAPITAL ACQUISITION,10.94,0.0,10.94,10.94,10.94,501
RF ACQUISITION,10.83,0.0,10.74,10.83,10.74,500
BLEUACACIA LTD UNITS,10.67,0.0,10.67,10.67,10.67,500
BROAD CAPITAL ACQUISITION CORP,11.21,0.0,11.21,11.21,11.21,500
GORES HLD.,11.51,0.0,12.75,12.75,11.49,500
QUADRO ACQUISITION ONE,11.0,0.64,11.0,11.0,11.0,500
QOMOLANGMA ACQUISITION,10.74,0.0,10.74,10.74,10.74,500
BURTECH ACQUISITION,10.63,0.0,11.51,11.51,10.63,498
DAXOR CORP.,8.21,11.68,8.22,8.22,8.21,472
VILLAGE BANK AND TRUST FINANCIAL,42.61,0.0,41.53,42.61,41.28,470
RAMACO RESOURCES,25.45,0.0,25.45,25.45,25.45,458
OXFORD LANE CAPITAL,22.52,0.36,22.5,22.52,22.5,458
REVELSTONE CAPITAL ACQUISITION,10.71,0.0,10.72,10.72,10.71,456
TARGET GLOBAL ACQUISITION I,11.03,0.0,11.03,11.03,11.03,450
GLOBAL STAR ACQUISITION,0.09,110.89,0.09,0.09,0.0679,447
FTAC EMERALD ACQUISITION,10.5,0.0,10.5,10.5,10.5,443
METAL SKY STAR ACQUISITION,11.05,0.0,11.05,11.05,11.05,440
INTERNATIONAL MEDIA ACQUISITION,10.15,0.0,10.15,10.15,10.15,440
CONIFER HLD.,16.71,0.0,17.5,17.5,16.71,440
AFFINITY BANCSHARES INC.,16.2,10.67,16.2,16.2,16.2,437
ALPHA PARTNERS TECHNOLOGY MERGER,10.72,0.19,10.72,10.73,10.72,435
WILHELMINA INTERNATIONAL INC.,4.65,11.27,4.26,4.65,4.26,432
REVELSTONE CAPITAL ACQUISITION,10.49,0.0,10.49,10.49,10.49,430
NEWBURY STREET ACQUISITION,10.79,0.0,10.58,10.79,10.58,424
OXUS ACQUISITION,9.43,15.7,9.43,9.43,9.43,423
VISION SENSING ACQUISITION,11.08,0.0,11.12,11.12,11.08,415
LAKESHORE ACQUISITION II,11.17,11.06,11.5,11.5,11.17,413
KEYARCH ACQUISITION,10.78,0.0,10.78,10.78,10.78,411
SPARK I ACQUISITION,10.25,0.0,10.25,10.25,10.25,409
INCEPTION GROWTH ACQUISITION,10.8,0.0,10.8,10.8,10.8,405
NOCTURNE ACQUISITION,0.174,22.02,0.165,0.174,0.165,405
OFS CAPITAL CORP.,22.03,10.41,22.03,22.03,22.03,405
LIBERTY RESOURCES ACQUISITION,10.6,0.0,10.6,10.6,10.6,403
CATALYST BANCORP INC.,11.98,10.08,11.99,11.99,11.98,402
COMPASS DIGITAL ACQUISITION,10.81,0.0,10.8,10.81,10.8,400
VALUENCE MERGER,11.13,0.0,11.13,11.13,11.13,400
WINVEST ACQUISITION,10.87,0.0,10.87,10.87,10.87,400
DP CAP ACQUISITION CORP I UNIT,10.71,1.04,10.71,10.71,10.71,400
NEWBURY STREET ACQUISITION,10.75,0.0,10.75,10.75,10.75,400
CARTICA ACQUISITION CORP UNIT,10.8,0.0,10.8,10.8,10.8,400
NEW PROVIDENCE ACQUISITION,10.68,0.0,10.8,10.8,10.68,388
ACRI CAPITAL ACQUISITION,10.97,0.0,10.98,10.98,10.97,385
BRIDGEWATER BANCSHARES,19.94,3.26,19.94,19.94,19.94,385
FINTECH ECOSYSTEM DEVELOPMENT,10.82,0.0,10.82,10.82,10.82,380
PERCEPTION CAPITAL,10.64,0.0,10.65,10.65,10.64,379
OFS CREDIT CO.,23.97,1.61,23.97,23.97,23.97,378
ABACUS LIFE,25.46,0.0,25.46,25.46,25.46,376
AROGO CAPITAL ACQUISITION,10.81,0.0,10.81,10.81,10.81,373
DIGITAL HEALTH ACQUISITION,13.34,0.0,12.6,13.34,12.6,367
ZHONGCHAO INC.,0.3021,12.58,0.3021,0.3021,0.3021,365
ARROWROOT ACQUISITION,10.4,10.1,10.4,10.4,10.4,361
MOUNTAIN & CO. I ACQUISITION,11.2,0.0,11.2,11.2,11.2,359
FIRST MERCHANTS,25.35,10.82,25.41,25.41,25.35,352
STONEBRIDGE ACQUISITION,10.19,0.0,10.19,10.19,10.19,345
FORMULA SYSTEMS (1985),68.9,3.42,68.9,68.9,68.9,338
NORTHVIEW ACQUISITION,11.15,0.0,11.15,11.15,11.15,337
TECHNOLOGY & TELECOMMUNICATION ACQUISIT,11.56,0.96,11.55,11.6,11.55,337
DHC ACQUISITION,10.67,0.66,10.72,10.72,10.67,332
GDEV INC.,2.28,0.0,2.28,2.28,2.28,329
A SPAC II ACQUISITION,10.85,0.0,10.85,10.85,10.85,328
INVESTCORP INDIA ACQUISITION,10.96,0.0,10.99,10.99,10.96,325
TEXAS COMMUNITY BANCSHARES,14.23,1.28,14.23,14.23,14.23,321
